Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
890188,Alan Scott Industries Ltd.,ALANPP,Alan Scott Industries Ltd,Delisted,XT,10,IN9273F01020, ,Equity,-,-,-,-
890189,EIKO LIFESCIENCES LIMITED,EIKOPP,EIKO LIFESCIENCES Ltd,Delisted,X ,10,IN9666Q01014, ,Equity,-,-,-,-
890190,Grasim Industries Ltd,GRASIMPP,Grasim Industries Ltd,Delisted,A ,2,IN9047A01029, ,Equity,-,-,-,-
890191,La Tim Metal & Industries Limited,LATIMPP,La Tim Metal & Industries Ltd,Delisted,XT,1,IN9501N01010, ,Equity,-,-,-,-
890192,Sammaan Capital Limited,SCLPP,Sammaan Capital Ltd,Delisted,A ,2,IN9148I01010, ,Equity,-,-,-,-
890193,Skipper Limited,SKIPPERPP,Skipper Ltd,Delisted,B ,1,IN9439E01012, ,Equity,-,-,-,-
890194,AMPVOLTS LIMITED,AMPVOLTSPP,Ampvolts Ltd,Delisted,XT,10,IN9989J01023, ,Equity,-,-,-,-
890195,Shree Ajit Pulp And Paper Ltd,SAPPLPP,Shree Ajit Pulp And Paper Ltd,Delisted,X ,10,IN9185C01015, ,Equity,-,-,-,-
890196,Adroit Infotech Limited,ADROITPP,Adroit Infotech Ltd,Delisted,T ,10,IN9737B01031, ,Equity,-,-,-,-
890197,Yarn Syndicate Ltd.,YARNPP,Yarn Syndicate Ltd,Active,XT,10,IN9564C01011, ,Equity,-,-,-,-
890198,Mitsu Chem Plast Limited,MITSUPP,Mitsu Chem Plast Ltd,Delisted,B ,10,IN9317V01014, ,Equity,-,-,-,-
890199,Spectrum Foods Limited,SPECTPP,Spectrum Foods Ltd,Delisted,XT,10,IN9547C01016, ,Equity,-,-,-,-
890200,Iykot Hitech Toolroom Ltd,IYKOTPP,Iykot Hitech Toolroom Ltd,Delisted,XT,5,IN9079L01011, ,Equity,-,-,-,-
890201,Savani Financials Ltd.,SAVFIPP,Savani Financials Ltd,Delisted,XT,10,IN9304E01018, ,Equity,-,-,-,-
890202,SOLARA ACTIVE PHARMA SCIENCES LIMITED,SOLARAPP1,SOLARA ACTIVE PHARMA SCIENCES Ltd,Active,B ,10,IN9624Z01022, ,Equity,-,-,-,-
890203,VSF Projects Limited,VSFPROJPP,VSF Projects Ltd,Delisted,XT,10,IN9923K01012, ,Equity,-,-,-,-
890204,NAKODA GROUP OF INDUSTRIES LIMITED,NGILPP,NAKODA GROUP OF INDUSTRIES Ltd,Suspended,B ,10,IN9236Y01028, ,Equity,-,-,-,-
890205,Sobha Limited,SOBHAPP,Sobha Ltd,Delisted,A ,10,IN9671H01013, ,Equity,-,-,-,-
890206,Suraj Industries Limited.,SURAJPP,Suraj Industries Ltd,Delisted,X ,10,IN9170U01019, ,Equity,-,-,-,-
890207,Sharat Industries Ltd.,SHARATPP,Sharat Industries Ltd,Delisted,X ,10,IN9220Z01011, ,Equity,-,-,-,-
890208,A.F. Enterprises Limited,AFELPP,AF Enterprises Ltd,Delisted,XT,10,IN9663P01013, ,Equity,-,-,-,-
890209,UPL Limited,UPLPP,UPL Ltd,Active,A ,2,IN9628A01026, ,Equity,-,-,-,-
890210,Ace Software Exports ltd.,ASEPP,Ace Software Exports ltd,Delisted,XT,10,IN9849B01018, ,Equity,-,-,-,-
890211,California Software Co. Ltd.,CALSOFTPP,California Software Co Ltd,Active,B ,10,IN9526B01012, ,Equity,-,-,-,-
890212,GTT DATA SOLUTIONS LIMITED,GTTDATAPP,GTT DATA SOLUTIONS Ltd,Suspended,X ,10,IN9959B01015, ,Equity,-,-,-,-
890213,Shri Niwas Leasing and Finance Limited,SNLFPP,Shri Niwas Leasing and Finance Ltd,Active,XT,10,IN9201F01013, ,Equity,-,-,-,-
890214,FUSION FINANCE LIMITED,FUSIONPP,FUSION FINANCE Ltd,Active,A ,10,IN9139R01028, ,Equity,-,-,-,-
890215,GARMENT MANTRA LIFESTYLE LIMITED,GARMENTPP,GARMENT MANTRA LIFESTYLE Ltd,Active,T ,1,IN9653S01018, ,Equity,-,-,-,-
890216,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENPP,LLOYDS ENGINEERING WORKS Ltd,Active,A ,1,IN9093R01019, ,Equity,-,-,-,-
500056,Mastergrowth - 93 (Scheme Of UTI),UTIMRDM,UTI Master Growth 93,Delisted,B ,10,INF189A01046, ,Equity,-,-,-,-
500115,Masterplus - 91 (Scheme of UTI)-OE.not.45507/00,MSTRP,MSTRP,Delisted,Z ,10,INF189A01061, ,Equity,-,-,-,-
500157,GIC Balanced Fund,GICBALN-B,GICBALN-B,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
500158,GIC Big Value (QRT),GICBGVL-B,GICBGVL-B,Delisted,Z ,10,-, ,Equity,-,-,-,-
500382,SBI Magnum Express Scheme 1991,SBIMGNE-B,SBIMGNE-B,Delisted,Z ,10,-, ,Equity,-,-,-,-
500433,Grandmaster - 93  - open ended.not. 45507/00 30.3.00,UTIGN,UTIGN,Delisted,Z ,10,INF189A01079, ,Equity,-,-,-,-
500434,Mastergain - 92  open ended not.45507/2000-30/3/00,MSTGN,MSTGN,Delisted,Z ,10,INF189A01053, ,Equity,-,-,-,-
500436,UGS - 2000 open ended not.58909/2000,UTI2000-B,Unit Growth Scheme 2000,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
500437,UGS - 5000  open ended not.45507/2000 dt.30/3/00,UTI5000-B,Unit Growth Scheme 5000,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
500960,SBI Magnum Multiplier Scheme 1990,SBIMG90-B,SBIMG90-B,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
500999,Mastershares - 86,MSTRSDM,Mastershare,Delisted,B ,10,INF189A01038, ,Equity,-,-,-,-
511190,Canshare (Unit of CANBANK),ZCANSHR,Canbank Mutual Fund Canshares,Delisted,Z ,100,NA          , ,Equity,-,-,-,-
511224,Candouble (Unit of CANBANK),CANDBLE,Candouble,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
511239,Canstar (CG),CNSCPDM,CNSCPDM,Delisted,NA,10,NA          , ,Equity,-,-,-,-
511241,Canstar80L,CNS8LDM,CNS8LDM,Delisted,NA,10,NA          , ,Equity,-,-,-,-
511262,GIC Rise I (Reg)   open ended not.58909/2000,GICRISE,GICRISE,Delisted,Z ,10,-, ,Equity,-,-,-,-
511263,GIC Rise I-(Cum) open ended not.58909/2000,GICRIBO,GICRIBO,Delisted,Z ,10,-, ,Equity,-,-,-,-
511314,GIC Big Value (Cum),GICCUBN,GICCUBN,Delisted,Z ,10,-, ,Equity,-,-,-,-
511324,Ind Moti,INDMOTI,INDMOTI,Delisted,Z ,10,-, ,Equity,-,-,-,-
511443,ICICI Premier         [Units of ICI,ICICIPR,ICICI Premier Units,Delisted,B ,10,INF346A01018, ,Equity,-,-,-,-
511561,Ind Navratna,INDNAVR,INDNAVR,Delisted,Z ,10,-, ,Equity,-,-,-,-
511573,Arihant Mangal Growth Scheme-CRB,CRBARIH,Arihant Mangal Scheme (Growth),Suspended,P ,10,NA          ,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
511617,ICICI Power           [Units of ICI,ICIPOWRDM,ICICI Power Ltd,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
523075,KHSL Industries Ltd.(amlg.with Khaitan Overseas & Fin.Ltd.),KHTNREF,KHTNREF,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
526875,SBI Magnum Global Fund 1994,MGGLOMF,MGGLOMF,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531229,SBI Magnum Bond Fund 1994,ZSBIMAGB,SBI Magnum Bond Fund 1994,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531491,BOB Growth '95 [Unit of BOB],BGROWTHDM,BOB Mutual Fund,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531873,PNB Equity Growth Fund - 1993,PEQGRTRDM,PNB Equity Growth Fund - 1993,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531956,Ind Tax Shield Plan A,INBKITA,Indian Bank Mutual Fund(PLAN-A),Delisted,Z ,10,NA          , ,Equity,-,-,-,-
531957,Ind Tax Shield Plan B,INBKITB,Indian Bank Mutual fund(PLAN-B),Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532065,Taurus-'Libra Leap Scheme   [open ended sch.],HBLIBRL,HBLIBRL,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532076,Boinanza Eqt. Lkd. Svg. on Tax Sch.93-Plan A,BEQSTPADM,"BOI Best ""93"" A",Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532077,Boinanza Eqt. Lkd. Svg. on Tax Sch.93-Plan B,BOIEQSTDM,"BOI Best ""93"" B",Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532146,Canpep 94 Units,CANPENF,Canbank Mutual Fund CANPEP 94 UNIT,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532151,Taurus The New Share,ZTAUGEN,ZTAUGEN,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532152,Taurus The New Share,ZTAUNEW,ZTAUNEW,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532158,SBI Magnum Tax Profit Scheme 1994,SBIMTXP,SBI Magnum Tax Profit 1994,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532193,BOB ELSS  95,BOBELSS,BOB Elss 95,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532195,Canpep 95 (Units),CNBKPEP,"Canpep ""95""",Delisted,Z ,10,-, ,Equity,-,-,-,-
532202,SBI Magnum Equity Linked Scheme 1995,SBMAGNU,SBI Magnum ELSS-95,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532220,Master Value Unit Plan 1998,UTIMVUPDM,UTI Master Value Plan-98,Delisted,Z ,10,NA          , ,Equity,-,-,-,-
532317,BOB ELSS 97,BOBEL97,BOB ELSS'97,Delisted,Z ,10,-, ,Equity,-,-,-,-
532861,ICICI Prudential Mutual Fund,IPRUFMP36AG,ICICI Prudential Fixed Maturity Plan Series 36 - Eighteen Months Plan A (Growth option),Delisted,B ,10,INF346A01042, ,Equity,-,-,-,-
532862,ICICI Prudential Mutual Fund,IPRUFMP36AD,ICICI Prudential Fixed Maturity Plan Series 36 - Eighteen Months Plan A (Dividend option),Delisted,B ,10,INF346A01059, ,Equity,-,-,-,-
532962,Deutsche Mutual Fund,DWSFTS43RG,Deutsche Mutual Fund - DWS Fixed Term Series 43 - Regular Growth option,Delisted,B ,10,INF223J01010, ,Equity,-,-,-,-
532963,Deutsche Mutual Fund,DWSFTS43RD,Deutsche Mutual Fund - DWS Fixed Term Series 43 - Regular Dividend option,Delisted,B ,10,INF223J01028, ,Equity,-,-,-,-
532964,Deutsche Mutual Fund,DWSFTS43IG,Deutsche Mutual Fund - DWS Fixed Term Series 43 - Institutional Plan Growth option,Delisted,B ,10,INF223J01036, ,Equity,-,-,-,-
532985,Kotak Mahindra Mutual Fund,SENSEX1,Kotak S&P BSE Sensex ETF,Active,A ,1,INF174KA1JD7,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
533002,Deutsche Mutual Fund,DWSFTS50AG,Deutsche Mutual Fund - DWS Fixed Term Series 50 - Plan A - Growth option,Active,F ,10,INF223J01051, ,MF,-,-,-,-
533003,Deutsche Mutual Fund,DWSFTS50AD,Deutsche Mutual Fund - DWS Fixed Term Series 50 - Plan A - Dividend option,Delisted,B ,10,INF223J01069, ,Equity,-,-,-,-
533004,Deutsche Mutual Fund,DWSFTS50BG,Deutsche Mutual Fund - DWS Fixed Term Series 50 - Plan B - Growth option,Active,F ,10,INF223J01077, ,MF,-,-,-,-
533005,Deutsche Mutual Fund,DWSFTS50BD,Deutsche Mutual Fund - DWS Fixed Term Series 50 - Plan B - Dividend option,Delisted,B ,10,INF223J01085, ,Equity,-,-,-,-
533063,Kotak Mahindra Mutual Fund,KTKFMP13EG,Kotak Mahindra Mutual Fund - Kotak FMP 13M - Series 5 - Growth option,Delisted,F ,10,INF174K01062, ,MF,-,-,-,-
533064,Kotak Mahindra Mutual Fund,KTKFMP13ED,Kotak Mahindra Mutual Fund - Kotak FMP 13M - Series 5 - Dividend option,Delisted,F ,10,INF174K01054, ,MF,-,-,-,-
533072,BNP PARIBAS MUTUAL FUND,FFTP14CRGR,Fortis Mutual Fund - FTP-SR14-PL-C-REGULAR GROWTH 05AP10 CLOSE,Delisted,F ,10,INF251K01019, ,MF,-,-,-,-
533073,BNP PARIBAS MUTUAL FUND,FFTP14CRCQ,Fortis Mutual Fund - FTP-SR14-PLC-REG CALENDAR QTRLY DIV 05AP10 CL,Delisted,F ,10,INF251K01027, ,MF,-,-,-,-
533074,BNP PARIBAS MUTUAL FUND,FFTP14CRCY,Fortis Mutual Fund - FTP-SR14-PLC-REG CALENDAR YRLY DIV 05AP10 CL,Delisted,F ,10,INF251K01035, ,MF,-,-,-,-
533075,BNP PARIBAS MUTUAL FUND,FFTP14CRDM,Fortis Mutual Fund - FTP-SR14-PLC-REGULAR DIV ON MATURITY 05AP10 CL,Delisted,F ,10,INF251K01043, ,MF,-,-,-,-
533076,BNP PARIBAS MUTUAL FUND,FFTP14CIGR,Fortis Mutual Fund - FTP-SR14-PLC-INSTITUTIONAL GROWTH 05AP10 CL,Delisted,F ,10,INF251K01050, ,MF,-,-,-,-
533077,BNP PARIBAS MUTUAL FUND,FFTP14CICQ,Fortis Mutual Fund - FTP-SR14-C-INST CALENDAR QTRLY DIV 05AP10 CL,Delisted,F ,10,INF251K01068, ,MF,-,-,-,-
533084,Tata Mutual Fund,SM1AD,Tata Smart Investment Plan- 1 Scheme A - Dividend option,Delisted,B ,10,INF277K01022, ,Equity,-,-,-,-
533085,Tata Mutual Fund,SM1AG,Tata Smart Investment Plan- 1 Scheme A - Growth option,Delisted,B ,10,INF277K01014, ,Equity,-,-,-,-
533086,Tata Mutual Fund,SM1BD,Tata Smart Investment Plan- 1 Scheme B - Dividend option,Delisted,B ,10,INF277K01048, ,Equity,-,-,-,-
533087,Tata Mutual Fund,SM1BG,Tata Smart Investment Plan- 1 Scheme B - Growth option,Delisted,B ,10,INF277K01030, ,Equity,-,-,-,-
533111,Tata Mutual Fund,TFMP25ARG,Tata Fixed Maturity Plan Series - 25 Scheme A - Retail Investment Plan - Growth,Delisted,F ,10,INF277K01055, ,MF,-,-,-,-
533112,Tata Mutual Fund,TFMP25ARDP,Tata Fixed Maturity Plan Series - 25 Scheme A - Retail Investment Plan - Periodic Dividend Payout,Delisted,F ,10,INF277K01063, ,MF,-,-,-,-
533113,Tata Mutual Fund,TFMP25ARDR,Tata Fixed Maturity Plan Series - 25 Scheme A - Retail Investment Plan - Periodic Dividend Reinvest,Delisted,F ,10,INF277K01071, ,MF,-,-,-,-
533114,Tata Mutual Fund,TFMP25AHG,Tata Fixed Maturity Plan Series - 25 Scheme A - High Investment Plan - Growth,Delisted,F ,10,INF277K01089, ,MF,-,-,-,-
533115,Tata Mutual Fund,TFMP25AHDP,Tata Fixed Maturity Plan Series - 25 Scheme A - High Investment Plan - Periodic Dividend Payout,Delisted,F ,10,INF277K01097, ,MF,-,-,-,-
533116,Tata Mutual Fund,TFMP25AHDR,Tata Fixed Maturity Plan Series - 25 Scheme A - High Investment Plan - Periodic Dividend Reinvest,Delisted,F ,10,INF277K01105, ,MF,-,-,-,-
533117,Tata Mutual Fund,TFMP25ASG,Tata Fixed Maturity Plan Series - 25 Scheme A - Super High Investment Plan - Growth,Delisted,F ,10,INF277K01113, ,MF,-,-,-,-
533118,Tata Mutual Fund,TFMP25ASDP,Tata Fixed Maturity Plan Series - 25 Scheme A - Super High Investment Plan-Periodic Dividend Payout,Delisted,F ,10,INF277K01121, ,MF,-,-,-,-
533119,Tata Mutual Fund,TFMP25ASDR,Tata Fixed Maturity Plan Series - 25 Scheme A-Super High Investment Plan -Periodic Dividend Reinvest,Delisted,F ,10,INF277K01139, ,MF,-,-,-,-
533123,Tata Mutual Fund,T25BRIPG,Tata Fixed Maturity Plan Series - 25 Scheme B - Retail Investment Plan - Growth,Delisted,F ,10,INF277K01147, ,MF,-,-,-,-
533125,Tata Mutual Fund,T25BRIPD,Tata Fixed Maturity Plan Series - 25 Scheme B - Retail Investment Plan-Periodic Div Pay,Delisted,F ,10,INF277K01154, ,MF,-,-,-,-
533126,Tata Mutual Fund,T25BHIPG,Tata Fixed Maturity Plan Series - 25 Scheme B - High Investment Plan - Growth,Delisted,F ,10,INF277K01170, ,MF,-,-,-,-
533128,Tata Mutual Fund,T25BHIPD,Tata Fixed Maturity Plan Series - 25 Scheme B - High Investment Plan-Periodic Div Pay,Delisted,F ,10,INF277K01188, ,MF,-,-,-,-
533129,Tata Mutual Fund,T25BSHIPG,Tata Fixed Maturity Plan Series - 25 Scheme B - Super High Investment Plan-Growth,Delisted,F ,10,INF277K01204, ,MF,-,-,-,-
533131,BNP PARIBAS MUTUAL FUND,FFTP15ARGR,Fortis Fixed Term Plan - Series 15A - Regular Plan - Growth,Delisted,F ,10,INF251K01076, ,MF,-,-,-,-
533132,BNP PARIBAS MUTUAL FUND,FFTP15ARDM,Fortis Fixed Term Plan - Series 15A - Regular Plan - Dividend,Delisted,F ,10,INF251K01084, ,MF,-,-,-,-
533133,BNP PARIBAS MUTUAL FUND,FFTF16AGR,Fortis Fixed Term Fund - Series 16A - Growth,Delisted,F ,10,INF251K01118, ,MF,-,-,-,-
533134,BNP PARIBAS MUTUAL FUND,FFTF16ACQ,Fortis Fixed Term Fund - Series 16A - Calender Qrtly Dividend,Delisted,F ,10,INF251K01126, ,MF,-,-,-,-
533135,BNP PARIBAS MUTUAL FUND,FFTF16ACY,Fortis Fixed Term Fund - Series 16A - Calender Yearly Dividend,Delisted,F ,10,INF251K01134, ,MF,-,-,-,-
533136,BNP PARIBAS MUTUAL FUND,FFTF16ADM,Fortis Fixed Term Fund - Series 16A - Dividend on Maturity,Delisted,F ,10,INF251K01142, ,MF,-,-,-,-
533139,BNP PARIBAS MUTUAL FUND,FFTF16BGR,Fortis Fixed Term Fund - Series 16B - Growth,Active,F ,10,INF251K01159, ,MF,-,-,-,-
533140,BNP PARIBAS MUTUAL FUND,FFTF16BCQ,Fortis Fixed Term Fund - Series 16B - Calendar Qrtly Dividend,Active,F ,10,INF251K01167, ,MF,-,-,-,-
533141,BNP PARIBAS MUTUAL FUND,FFTF16BCY,Fortis Fixed Term Fund - Series 16B - Calendar Yrly Dividend,Active,F ,10,INF251K01175, ,MF,-,-,-,-
533142,BNP PARIBAS MUTUAL FUND,FFTF16BDM,Fortis Fixed Term Fund - Series 16B - Dividend on Maturity,Active,F ,10,INF251K01183, ,MF,-,-,-,-
533172,INVESCO MUTUAL FUND,IVZINGOLD,Invesco India Gold Exchange Traded Fund,Active,E ,100,INF205K01361,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
533173,Kotak Mahindra Mutual Fund,KTKFMP13FG,KTKFMP13FG,Delisted,F ,10,INF174K01542, ,MF,-,-,-,-
533174,Kotak Mahindra Mutual Fund,KTKFMP13FD,Kotak Mahindra Mutual Fund - Kotak FMP 13M - Series 6 - Dividend option,Delisted,F ,10,INF174K01559, ,MF,-,-,-,-
533175,BNP PARIBAS MUTUAL FUND,FFTF16CGR,Fortis Fixed Term Fund- Series 16C - Growth,Delisted,F ,10,INF251K01191, ,MF,-,-,-,-
533182,Tata Mutual Fund,TFMP26AG,Tata Fixed Maturity Plan Series - 26 Scheme A - Growth,Delisted,F ,10,INF277K01AO5, ,MF,-,-,-,-
533183,Tata Mutual Fund,TFMP26AQD,Tata Fixed Maturity Plan Series - 26 Scheme A - Quarterly Dividend Payout,Delisted,F ,10,INF277K01AP2, ,MF,-,-,-,-
533184,Tata Mutual Fund,TFMP26APD,Tata Fixed Maturity Plan Series - 26 Scheme A - Periodic Dividend Payout,Delisted,F ,10,INF277K01AQ0, ,MF,-,-,-,-
533185,BNP PARIBAS MUTUAL FUND,FFTF16DCQ,Fortis Fixed Term Fund- Series 16D - Close Ended - Fixed Term Fund - Quarterly Dividend,Delisted,F ,10,INF251K01217, ,MF,-,-,-,-
533186,BNP PARIBAS MUTUAL FUND,FFTF16DCY,Fortis Fixed Term Fund- Series 16D- Close Ended - Fixed Term Fund - Yearly Dividend,Delisted,F ,10,INF251K01225, ,MF,-,-,-,-
533187,BNP PARIBAS MUTUAL FUND,FFTF16DDM,Fortis Fixed Term Fund- Series 16D- Close Ended - Fixed Term Fund - Divident on Maturity,Delisted,F ,10,INF251K01233, ,MF,-,-,-,-
533188,BNP PARIBAS MUTUAL FUND,FFTF16DGR,Fortis Fixed Term Fund- Series 16D - Growth,Delisted,F ,10,INF251K01209, ,MF,-,-,-,-
533190,Kotak Mahindra Mutual Fund,KTFMP370BG,Kotak Mahindra Mutual Fund - Kotak FMP 370 days - Series 2-Growth,Delisted,F ,10,INF174K01583, ,MF,-,-,-,-
533191,Kotak Mahindra Mutual Fund,KTFMP370BD,Kotak Mahindra Mutual Fund - Kotak FMP 370 days - Series 2 Dividend,Delisted,F ,10,INF174K01591, ,MF,-,-,-,-
533194,Kotak Mahindra Mutual Fund,KTFMP370CG,Kotak Fixed Maturity Plan Series-3 -Growth,Delisted,F ,10,INF174K01625, ,MF,-,-,-,-
533195,Kotak Mahindra Mutual Fund,KTFMP370CD,Kotak Fixed Maturity Plan Series-3 Dividend Payout,Delisted,F ,10,INF174K01633, ,MF,-,-,-,-
533196,BNP PARIBAS MUTUAL FUND,FFTF17ACQ,Fortis Fixed Term Fund - Series 17A - Calendar Qtly Div,Delisted,F ,10,INF251K01258, ,MF,-,-,-,-
533197,BNP PARIBAS MUTUAL FUND,FFTF17ACY,Fortis Fixed Term Fund - Series 17A - Calendar Yly Div,Delisted,F ,10,INF251K01266, ,MF,-,-,-,-
533198,BNP PARIBAS MUTUAL FUND,FFTF17ADM,Fortis Fixed Term Fund - Series 17A - Dividend on Maturity,Delisted,F ,10,INF251K01274, ,MF,-,-,-,-
533199,BNP PARIBAS MUTUAL FUND,FFTF17AGR,Fortis Fixed Term Fund - Series 17A - Growth,Delisted,F ,10,INF251K01241, ,MF,-,-,-,-
533215,BNP PARIBAS MUTUAL FUND,FFTF17BGR,Fortis Fixed Term Fund - Series 17 B - Growth,Active,F ,10,INF251K01282, ,MF,-,-,-,-
533222,BNP PARIBAS MUTUAL FUND,FFTF17CCQ,Fortis Fixed Term Fund - Series 17C- Calendar Quarterly Dividend Option,Delisted,F ,10,INF251K01332, ,MF,-,-,-,-
533223,BNP PARIBAS MUTUAL FUND,FFTF17CCY,Fortis Fixed Term Fund - Series 17C- Calendar Yearly Dividend Option,Delisted,F ,10,INF251K01340, ,MF,-,-,-,-
533224,BNP PARIBAS MUTUAL FUND,FFTF17CDM,Fortis Fixed Term Fund - Series 17C- Dividend on Maturity Option,Delisted,F ,10,INF251K01357, ,MF,-,-,-,-
533225,BNP PARIBAS MUTUAL FUND,FFTF17CGR,Fortis Fixed Term Fund - Series 17C - Growth Option,Delisted,F ,10,INF251K01365, ,MF,-,-,-,-
533230,HDFC Mutual Fund,HDFCGOLD,HDFC Mutual Fund - HDFC Gold Exchange Traded Fund,Active,E ,1,INF179KC1981,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
533231,Tata Mutual Fund,TFTF1B,Tata Fixed Tenure Fund- Series 1 - Growth Option,Delisted,F ,10,INF277K01AR8, ,MF,-,-,-,-
533232,Tata Mutual Fund,TFTF1A,Tata Fixed Tenure Fund- Series 1 - Dividend Option Payout,Delisted,F ,10,INF277K01AS6, ,MF,-,-,-,-
533233,BNP PARIBAS MUTUAL FUND,FFTF18BCQ,Fortis Fixed Term Fund - Series 18B - Calender Qarterly Dividend Option,Delisted,F ,10,INF251K01373, ,MF,-,-,-,-
533234,BNP PARIBAS MUTUAL FUND,FFTF18BDM,Fortis Fixed Term Fund - Series 18B- Dividend on Maturity Option,Delisted,F ,10,INF251K01381, ,MF,-,-,-,-
533235,BNP PARIBAS MUTUAL FUND,FFTF18BGR,Fortis Fixed Term Fund - Series 18B- Growth Option,Delisted,F ,10,INF251K01399, ,MF,-,-,-,-
533236,BNP PARIBAS MUTUAL FUND,FFTF18AGR,Fortis Fixed Term Fund - Series 18A - Growth,Delisted,F ,10,INF251K01290, ,MF,-,-,-,-
533237,BNP PARIBAS MUTUAL FUND,FFTF18ACQ,Fortis Fixed Term Fund - Series 18A - Calendar Quarterly Dividend,Delisted,F ,10,INF251K01308, ,MF,-,-,-,-
533238,BNP PARIBAS MUTUAL FUND,FFTF18ADM,Fortis Fixed Term Fund - Series 18 A - Dividend on Maturity,Delisted,F ,10,INF251K01316, ,MF,-,-,-,-
533241,BNP PARIBAS MUTUAL FUND,FFTF18CCQ,Fortis Fixed Term Fund - Series 18 C - Calender Qtly Div,Delisted,F ,10,INF251K01423, ,MF,-,-,-,-
533242,BNP PARIBAS MUTUAL FUND,FFTF18CDM,Fortis Fixed Term Fund - Series 18 C - Dividend on Maturity,Delisted,F ,10,INF251K01415, ,MF,-,-,-,-
533243,BNP PARIBAS MUTUAL FUND,FFTF18CGR,Fortis Fixed Term Fund - Series 18 C - Growth,Delisted,F ,10,INF251K01407, ,MF,-,-,-,-
533244,ICICI Prudential Mutual Fund,GOLDIETF,ICICI Prudential Gold ETF,Active,E ,1,INF109KC1NT3,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
533245,Tata Mutual Fund,TFHA90C,Tata Fixed Maturity Plan Series - 26 Scheme C - Growth,Delisted,F ,10,INF277K01AT4, ,MF,-,-,-,-
533246,Tata Mutual Fund,TFHA90B,Tata Fixed Maturity Plan Series - 26 Scheme C - Periodic Dividend,Delisted,F ,10,INF277K01AV0, ,MF,-,-,-,-
533247,Tata Mutual Fund,TFHA90A,Tata Fixed Maturity Plan Series - 26 Scheme C - Quarterly Dividend,Delisted,F ,10,INF277K01AU2, ,MF,-,-,-,-
533249,Tata Mutual Fund,TFHA91A,Tata Fixed Maturity Plan Series - 27 Scheme A - Quarterly Dividend,Delisted,F ,10,INF277K01AX6, ,MF,-,-,-,-
533250,Tata Mutual Fund,TFHA91B,Tata Fixed Maturity Plan Series - 27 Scheme A - Periodic Dividend,Delisted,F ,10,INF277K01AY4, ,MF,-,-,-,-
533251,Tata Mutual Fund,TFHA91C,Tata Fixed Maturity Plan Series - 27 Scheme A - Growth,Delisted,F ,10,INF227K01AW8, ,MF,-,-,-,-
533253,Tata Mutual Fund,TFHA92C,Tata Fixed Maturity Plan Series - 27 Scheme B - Growth,Delisted,F ,10,INF277K01AZ1, ,MF,-,-,-,-
533254,Tata Mutual Fund,TFHA92A,Tata Fixed Maturity Plan Series - 27 Scheme B - Quarterly Dividend,Delisted,F ,10,INF277K01BA2, ,MF,-,-,-,-
533255,Tata Mutual Fund,TFHA92B,Tata Fixed Maturity Plan Series - 27 Scheme B - Periodic Dividend,Delisted,F ,10,INF277K01BB0, ,MF,-,-,-,-
533279,Tata Mutual Fund,TFHA93B,Tata Fixed Maturity Plan Series 29 Scheme A- Growth,Delisted,F ,10,INF277K01BC8, ,MF,-,-,-,-
533280,Tata Mutual Fund,TFHA93A,Tata Fixed Maturity Plan Series 29 Scheme A- Periodic Dividend,Delisted,F ,10,INF277K01BD6, ,MF,-,-,-,-
533290,Tata Mutual Fund,TFHA94A,Tata Fixed Maturity Plan Series 29 Scheme B- Dividend,Delisted,F ,10,INF277K01BI5, ,MF,-,-,-,-
