Sc_code,Sc_name,Sc_group,Sc_type,Open,High,Low,Close,Last Trd Price,Prev close,Previous close Date,no_trades,No of Shares,Turnover,Wt. Avg. Price,2W Avg. Qty,perc_del_qty,date,Total No of Shrs,Free Float No of Shrs,52 W High,52 W Low,FACE_VALUE,Exdate,Purpose,Industry,
532875,ADSL,B ,Q,179.90,185.45,179.90,185.05,185.05,181.15,6/24/2025 00:00:00,184,5704,1046857.00,183.53,19819,40.23,6/25/2025 00:00:00,56382253,27342911.885868,319.55,158.00,5.00,,,Information Technology,
532878,ALPA,B ,Q,99.61,100.00,99.15,99.52,99.52,99.15,6/24/2025 00:00:00,63,1569,156236.00,99.58,1815,89.16,6/25/2025 00:00:00,21040600,8985598.636000,144.60,82.20,10.00,,,Healthcare,
532879,SSLEL,X ,Q,271.05,278.35,270.50,272.15,272.15,279.95,6/24/2025 00:00:00,17,600,163198.00,272.00,723,92.00,6/25/2025 00:00:00,5250000,1877153.250000,431.00,201.00,10.00,,,Fast Moving Consumer Goods,
532880,OMAXE,B ,Q,106.92,108.97,103.34,104.17,104.17,103.81,6/24/2025 00:00:00,2166,114155,12161360.00,106.53,116719,47.42,6/25/2025 00:00:00,182900540,47142065.483380,160.20,68.75,10.00,,,Realty,
532884,REFEX,B ,Q,462.85,472.80,462.85,468.65,468.65,461.25,6/24/2025 00:00:00,1510,31065,14551741.00,468.43,38214,52.76,6/25/2025 00:00:00,129280607,51471780.870980,600.00,155.00,2.00,,,Chemicals,
532885,CENTRALBK,A ,Q,38.73,39.10,38.52,38.86,38.86,38.29,6/24/2025 00:00:00,2108,751218,29141783.00,38.79,643579,51.56,6/25/2025 00:00:00,9051401274,970970968.865802,67.62,32.81,10.00,,,Financial Services,
532886,SELMC,T ,Q,35.25,35.68,34.27,34.71,34.71,34.00,6/24/2025 00:00:00,12,1214,42540.00,35.04,708,100.00,6/25/2025 00:00:00,33134700,8283675.000000,89.94,25.01,10.00,,,Textiles,
532888,ASIANTILES,T ,Q,64.26,66.48,64.26,65.78,65.78,65.40,6/24/2025 00:00:00,199,33686,2202146.00,65.37,132233,100.00,6/25/2025 00:00:00,147045316,89964235.917908,98.19,39.58,10.00,,,Consumer Durables,
532889,KPRMILL,A ,Q,1128.95,1139.35,1120.75,1129.10,1129.10,1126.95,6/24/2025 00:00:00,269,3428,3866834.00,1128.01,9731,43.38,6/25/2025 00:00:00,341814000,100123815.066000,1395.40,758.80,1.00,,,Textiles,
532890,TAKE,T ,Q,8.53,8.68,8.53,8.66,8.66,8.51,6/24/2025 00:00:00,30,13422,116045.00,8.65,5173,100.00,6/25/2025 00:00:00,147934000,68611345.398000,23.68,6.70,1.00,,,Healthcare,
532891,PURVA,B ,Q,292.50,296.30,289.15,294.55,294.55,290.95,6/24/2025 00:00:00,548,19904,5821825.00,292.50,38804,59.79,6/25/2025 00:00:00,237149686,59255880.591762,565.00,205.05,5.00,,,Realty,
532892,MOTILALOFS,A ,Q,860.80,872.50,859.30,868.60,868.60,860.20,6/24/2025 00:00:00,2305,79587,68905261.00,865.79,107246,35.81,6/25/2025 00:00:00,599510682,149821916.006574,1063.40,487.85,1.00,,,Financial Services,
532893,VTMLTD,XT,Q,85.40,88.80,85.40,88.80,88.80,87.10,6/24/2025 00:00:00,66,19429,1690810.00,87.03,44070,100.00,6/25/2025 00:00:00,100569000,22984743.243000,259.95,66.35,1.00,,,Textiles,
532894,INDOWIND,B ,Q,20.79,20.79,20.15,20.30,20.30,20.29,6/24/2025 00:00:00,553,117661,2397895.00,20.38,53106,68.02,6/25/2025 00:00:00,128801736,68046729.939216,34.41,14.26,10.00,,,Power,
532895,NAGREEKCAP,B ,Q,26.50,26.50,25.34,26.08,26.08,25.93,6/24/2025 00:00:00,26,730,18764.00,25.70,3898,85.21,6/25/2025 00:00:00,12615300,5862140.680500,44.10,22.29,5.00,,,Financial Services,
532896,MAGNUM,B ,Q,26.68,26.71,26.46,26.57,26.57,26.65,6/24/2025 00:00:00,19,2761,73238.00,26.53,6665,92.61,6/25/2025 00:00:00,66411317,28643732.312636,55.73,22.90,10.00,,,Forest Materials,
532898,POWERGRID,A ,Q,288.75,291.20,287.00,290.45,290.45,285.90,6/24/2025 00:00:00,2567,253916,73455583.00,289.29,308790,67.68,6/25/2025 00:00:00,9300603819,4518326341.308390,366.20,247.50,10.00,,,Power,
532899,KSCL,A ,Q,1200.05,1229.10,1182.00,1188.20,1188.20,1204.65,6/24/2025 00:00:00,877,6705,8072860.00,1204.01,7105,50.40,6/25/2025 00:00:00,51439071,20003780.247693,1601.85,803.05,2.00,,,Fast Moving Consumer Goods,
532900,PAISALO,A ,Q,30.69,31.88,30.53,31.06,31.06,30.29,6/24/2025 00:00:00,3458,697878,21849100.00,31.31,321251,27.12,6/25/2025 00:00:00,902118289,567170789.477190,81.95,29.40,1.00,,,Financial Services,
532902,CCCL,B ,Q,19.54,20.17,19.31,19.59,19.59,19.64,6/24/2025 00:00:00,976,139254,2733362.00,19.63,103353,58.29,6/25/2025 00:00:00,446759451,152474979.791241,28.68,11.09,2.00,,,Realty,
532904,SUPREMEINF,Z ,Q,117.71,117.71,117.71,117.71,117.71,112.11,6/24/2025 00:00:00,15,7706,907073.00,117.71,4312,100.00,6/25/2025 00:00:00,25698372,16785302.845752,161.40,61.57,10.00,,,Construction,
532906,MAANALU,T ,Q,125.35,128.00,123.50,124.00,124.00,125.25,6/24/2025 00:00:00,108,19437,2410166.00,124.00,14603,100.00,6/25/2025 00:00:00,54084864,21415064.155392,258.95,75.51,5.00,,,Metals & Mining,
532911,PARLEIND,X ,Q,12.84,12.84,12.00,12.73,12.73,12.23,6/24/2025 00:00:00,735,128002,1614162.00,12.61,147223,58.25,6/25/2025 00:00:00,48840000,13995492.720000,29.88,10.50,10.00,,,Services,
532915,RELIGARE,A ,Q,225.85,225.95,222.50,223.90,223.90,223.60,6/24/2025 00:00:00,441,23650,5303567.00,224.25,19802,62.55,6/25/2025 00:00:00,330653663,245759988.293065,319.90,202.45,10.00,,,Financial Services,
532916,BVCL,B ,Q,36.59,38.29,36.30,38.08,38.08,36.59,6/24/2025 00:00:00,21,1335,49302.00,36.93,852,84.94,6/25/2025 00:00:00,22160000,9952521.360000,75.12,34.31,10.00,,,Construction Materials,
532918,RATHIBAR,X ,Q,33.89,34.70,33.80,34.23,34.23,34.05,6/24/2025 00:00:00,64,10208,347939.00,34.08,7036,79.26,6/25/2025 00:00:00,16330357,5877246.493229,59.79,30.00,10.00,,,Capital Goods,
532921,ADANIPORTS,A ,Q,1402.85,1404.15,1385.60,1392.40,1392.40,1389.15,6/24/2025 00:00:00,2891,62862,87621916.00,1393.88,140655,31.80,6/25/2025 00:00:00,2160138945,735961498.700445,1604.15,993.85,2.00,,,Services,
532922,EDELWEISS,A ,Q,109.75,113.00,109.40,111.00,111.00,109.05,6/24/2025 00:00:00,3527,771485,85957168.00,111.42,378172,67.31,6/25/2025 00:00:00,945853476,597735887.572104,145.50,59.40,1.00,,,Financial Services,
532923,RGL,B ,Q,120.95,125.15,118.00,124.50,124.50,117.65,6/24/2025 00:00:00,1015,61593,7452650.00,121.00,44787,12.81,6/25/2025 00:00:00,107267971,30133718.413320,207.10,87.70,2.00,,,Consumer Durables,
532924,KOLTEPATIL,B ,Q,446.05,463.55,446.05,461.00,461.00,452.25,6/24/2025 00:00:00,579,12587,5776619.00,458.94,13940,54.55,6/25/2025 00:00:00,76004409,23187349.093311,475.30,235.10,10.00,,,Realty,
532925,KAUSHALYA,B ,Q,905.90,914.40,896.00,903.75,903.75,895.90,6/24/2025 00:00:00,97,1007,907958.00,901.65,1284,89.57,6/25/2025 00:00:00,346306,168228.874986,1280.30,690.00,1000.00,,,Consumer Services,
532926,JYOTHYLAB,A ,Q,324.00,339.00,321.00,336.55,336.55,321.30,6/24/2025 00:00:00,2026,65702,21783896.00,331.56,30342,44.61,6/25/2025 00:00:00,367214511,135751125.997458,595.00,268.05,1.00,,,Fast Moving Consumer Goods,
532927,ECLERX,A ,Q,3501.60,3631.05,3492.50,3506.10,3506.10,3513.70,6/24/2025 00:00:00,700,3193,11400284.00,3570.40,1828,63.45,6/25/2025 00:00:00,47650359,21291752.863047,3875.15,2116.00,10.00,,,Services,
532928,TARIL,B ,Q,486.60,495.00,485.90,487.15,487.15,488.15,6/24/2025 00:00:00,2427,61206,29989901.00,489.98,66242,59.53,6/25/2025 00:00:00,300165834,106837725.129786,1300.45,355.15,1.00,,,Capital Goods,
532929,BRIGADE,A ,Q,1147.55,1160.00,1136.15,1156.85,1156.85,1145.75,6/24/2025 00:00:00,479,4280,4923334.00,1150.31,8614,53.55,6/25/2025 00:00:00,244427580,138426182.526240,1450.00,812.85,10.00,,,Realty,
532930,BGRENERGY,T ,Q,104.15,104.30,101.00,102.65,102.65,102.45,6/24/2025 00:00:00,116,16475,1686235.00,102.35,30826,100.00,6/25/2025 00:00:00,72161560,35275889.959760,144.75,34.60,10.00,,,Construction,
532932,MANAKSIA,B ,Q,73.51,75.15,73.00,73.93,73.93,73.14,6/24/2025 00:00:00,437,11106,824363.00,74.23,10851,82.59,6/25/2025 00:00:00,65534050,16259456.543350,114.00,54.59,2.00,,,Capital Goods,
532933,PORWAL,X ,Q,51.25,52.49,50.22,51.36,51.36,51.48,6/24/2025 00:00:00,60,7608,393814.00,51.76,10254,65.92,6/25/2025 00:00:00,15100000,8987021.700000,83.90,37.00,10.00,,,Automobile and Auto Components,
532934,PPAP,T ,Q,233.00,240.00,233.00,237.80,237.80,239.00,6/24/2025 00:00:00,32,1269,300872.00,237.09,5284,100.00,6/25/2025 00:00:00,14086513,4971510.773551,276.25,152.00,10.00,,,Automobile and Auto Components,
532935,ARIES,B ,Q,314.55,328.90,314.55,324.65,324.65,308.70,6/24/2025 00:00:00,669,6186,2000018.00,323.31,7054,54.61,6/25/2025 00:00:00,13004339,5969979.930764,407.00,215.60,10.00,,,Chemicals,
532937,KUANTUM,B ,Q,115.70,118.50,115.00,117.80,117.80,115.60,6/24/2025 00:00:00,213,6856,803566.00,117.21,5341,82.61,6/25/2025 00:00:00,87263630,23976467.715170,180.00,97.35,1.00,,,Forest Materials,
532939,RPOWER,T ,Q,63.70,66.69,63.55,66.69,66.69,63.52,6/24/2025 00:00:00,11353,3329265,217637357.00,65.37,11981289,100.00,6/25/2025 00:00:00,4135770966,3074747196.214632,76.49,25.76,10.00,,,Power,
532940,JKIL,A ,Q,732.70,745.00,730.85,737.10,737.10,729.05,6/24/2025 00:00:00,1031,11524,8492026.00,736.90,9481,40.19,6/25/2025 00:00:00,75665506,40359072.914328,935.50,566.15,5.00,,,Construction,
532941,CORDSCABLE,B ,Q,201.85,204.75,199.05,202.75,202.75,200.55,6/24/2025 00:00:00,125,3120,629656.00,201.81,5035,52.31,6/25/2025 00:00:00,12927780,6206329.839060,266.90,146.90,10.00,,,Capital Goods,
532942,KNRCON,A ,Q,212.35,235.85,212.35,230.85,230.85,212.25,6/24/2025 00:00:00,5832,429709,98223642.00,228.58,81959,52.65,6/25/2025 00:00:00,281234600,143935868.280000,415.00,189.05,2.00,,,Construction,
532944,ONMOBILE,B ,Q,54.01,56.00,53.72,55.40,55.40,53.70,6/24/2025 00:00:00,1007,80295,4423303.00,55.09,37126,61.21,6/25/2025 00:00:00,106321351,55208212.077558,95.30,40.00,10.00,,,"Media, Entertainment & Publication",
532945,SEPC,A ,Q,13.51,14.05,13.48,13.92,13.92,13.47,6/24/2025 00:00:00,2441,1608286,22201471.00,13.80,2008414,60.03,6/25/2025 00:00:00,1907664939,1239201975.389949,33.50,11.82,10.00,,,Construction,
532946,BANG,B ,Q,58.00,58.90,54.35,55.40,55.40,57.10,6/24/2025 00:00:00,78,8487,473663.00,55.81,2792,92.49,6/25/2025 00:00:00,13560000,4357085.640000,96.40,43.00,10.00,,,Textiles,
532947,IRB,A ,Q,49.00,49.92,48.89,49.82,49.82,48.85,6/24/2025 00:00:00,2190,742806,36730133.00,49.45,867014,29.68,6/25/2025 00:00:00,6039000000,1978400556.000000,72.00,41.01,1.00,,,Construction,
532951,GSS,B ,Q,34.35,34.35,33.77,34.15,34.15,33.77,6/24/2025 00:00:00,85,4281,145821.00,34.06,5131,96.03,6/25/2025 00:00:00,26156843,22455937.440773,102.40,31.62,10.00,,,Information Technology,
532952,NAHARCAP,B ,Q,320.00,330.00,319.90,328.45,328.45,325.50,6/24/2025 00:00:00,95,1001,326844.00,326.52,3314,77.22,6/25/2025 00:00:00,16746167,4580562.313343,384.15,211.90,5.00,,,Financial Services,
532953,VGUARD,A ,Q,377.90,387.15,377.90,382.35,382.35,376.20,6/24/2025 00:00:00,718,14909,5723105.00,383.87,13303,52.79,6/25/2025 00:00:00,435994286,182821124.005520,577.35,300.00,1.00,,,Consumer Durables,
532955,RECLTD,A ,Q,403.40,403.40,397.20,398.55,398.55,398.65,6/24/2025 00:00:00,6136,534028,213260810.00,399.34,368519,50.45,6/25/2025 00:00:00,2633224000,1245580782.600000,653.90,357.45,10.00,,,Financial Services,
532957,GOKAKTEX,XT,Q,98.00,98.75,95.01,95.01,95.01,98.75,6/24/2025 00:00:00,9,89,8697.00,97.72,545,100.00,6/25/2025 00:00:00,6499308,1663289.904744,276.00,59.66,10.00,,,Textiles,
532960,DHANI,A ,Q,65.49,70.81,65.49,69.43,69.43,65.49,6/24/2025 00:00:00,6218,952261,65745782.00,69.04,1020725,44.92,6/25/2025 00:00:00,603233339,385599418.188919,109.85,47.17,2.00,,,Financial Services,
532966,TITAGARH,A ,Q,927.55,936.00,916.20,924.10,924.10,923.10,6/24/2025 00:00:00,6913,221067,204709150.00,926.01,164387,35.20,6/25/2025 00:00:00,134673768,79889421.893976,1896.50,655.30,2.00,,,Capital Goods,
532967,KIRIINDUS,B ,Q,590.90,591.90,581.55,583.45,583.45,578.00,6/24/2025 00:00:00,150,3026,1777502.00,587.41,10857,53.21,6/25/2025 00:00:00,55628962,37612799.479794,752.75,316.55,10.00,,,Chemicals,
532974,BIRLAMONEY,B ,Q,190.00,192.55,186.00,191.15,191.15,185.75,6/24/2025 00:00:00,555,7958,1509855.00,189.73,18492,46.53,6/25/2025 00:00:00,56509201,14959172.197921,303.00,130.90,1.00,,,Financial Services,
532975,TELOGICA,XT,Q,12.10,12.10,12.10,12.10,12.10,11.53,6/24/2025 00:00:00,11,10009,121108.00,12.10,8883,100.00,6/25/2025 00:00:00,33773032,14075856.730896,27.83,7.67,5.00,,,Telecommunication,
532976,JAIBALAJI,A ,Q,102.95,121.35,101.75,117.20,117.20,101.15,6/24/2025 00:00:00,8433,980076,112775274.00,115.07,267064,35.32,6/25/2025 00:00:00,912251430,320278705.552980,1199.95,99.25,2.00,,,Metals & Mining,
532977,BAJAJ-AUTO,A ,Q,8419.95,8436.00,8373.30,8388.25,8388.25,8376.30,6/24/2025 00:00:00,2670,12296,103152798.00,8389.13,12634,73.80,6/25/2025 00:00:00,279257608,110483804.483472,12772.15,7088.25,10.00,,,Automobile and Auto Components,
532978,BAJAJFINSV,A ,Q,2024.05,2025.50,2004.40,2010.95,2010.95,2008.50,6/24/2025 00:00:00,1053,17232,34711903.00,2014.39,71644,29.17,6/25/2025 00:00:00,1597813220,541658681.580000,2134.45,1523.75,1.00,,,Financial Services,
532980,GOKUL,B ,Q,46.21,46.21,44.55,45.28,45.28,45.27,6/24/2025 00:00:00,364,15527,700866.00,45.14,23456,62.14,6/25/2025 00:00:00,98995000,26915750.550000,71.00,37.65,2.00,,,Fast Moving Consumer Goods,
532983,RPGLIFE,B ,Q,2415.10,2455.00,2393.35,2439.10,2439.10,2403.55,6/24/2025 00:00:00,424,1911,4627669.00,2421.60,3003,57.77,6/25/2025 00:00:00,16539015,4290237.030015,2976.70,1540.00,8.00,,,Healthcare,
532985,SENSEX1,A ,Q,89.78,89.87,88.53,89.41,89.41,88.57,6/24/2025 00:00:00,69,669,59720.00,89.27,1501,72.35,6/25/2025 00:00:00,2172062,,98.00,77.50,1.00,,,Financial Services,
532986,NIRAJ,B ,Q,55.20,56.02,55.00,56.00,56.00,55.00,6/24/2025 00:00:00,49,1225,67771.00,55.32,2384,77.06,6/25/2025 00:00:00,51034340,9816608.402020,74.95,42.00,10.00,,,Construction,
532992,CHLLTD,X ,Q,30.38,32.63,30.38,32.59,32.59,31.93,6/24/2025 00:00:00,9,278,8523.00,30.66,1626,89.93,6/25/2025 00:00:00,54818290,14490611.960310,55.50,25.71,2.00,,,Consumer Services,
532993,SEJALLTD,T ,Q,490.00,492.95,480.00,490.95,490.95,492.00,6/24/2025 00:00:00,7,131,64328.00,491.05,243,100.00,6/25/2025 00:00:00,10100000,2525000.000000,674.60,310.00,10.00,,,Capital Goods,
532994,ARCHIDPLY,B ,Q,97.01,103.01,97.01,103.01,103.01,102.00,6/24/2025 00:00:00,6,287,28963.00,100.92,764,100.00,6/25/2025 00:00:00,19865000,5981470.690000,152.85,78.61,10.00,,,Consumer Durables,
